Name,X062918.Healthy.ppLN.cDC1,X062918.PanIN.ppLN.cDC1,X062918.Tumor.ppLN.cDC1,X070618.Tumor.ppLN.cDC1,X071618.Tumor.ppLN.cDC1,X071718.PanIN.ppLN.cDC1,X072618.PanIN.ppLN.cDC1,X073018.Healthy.ppLN.cDC1,X080618.Healthy.ppLN.cDC1
ENSMUST00000156372,1393.213123,1459.366967,1776.238395,1380.273435,1480.382501,1183.860133,1284.982101,1825.868947,1039.739308
ENSMUST00000124035,0,0.430612,0.600871,0,1.051538,0,0,0.829224,0
ENSMUST00000130335,934.944371,1069.904647,1512.837721,1238.031986,1141.840043,796.158612,835.156256,1211.198845,636.240692
ENSMUST00000146004,4.986466,4.715675,16.217018,9.105647,15.342028,37.58723,28.885183,1.393624,1.713477
ENSMUST00000003469,1.211363,2.179582,4.669514,1.210797,0.595132,23.18508,1.216384,0.504613,0.836654
ENSMUST00000117796,1.030567,1.247706,0.080214,0.401924,0.672167,0.386715,0.500532,0.258392,0.950265
ENSMUST00000047873,2.290608,0,0,0,8.734457,5.208471,13.590346,8.563329,1.089593
ENSMUST00000098683,2.917528,4.900707,3.196282,3.540283,2.062088,5.021373,8.523143,5.471942,2.350288
ENSMUST00000206508,0,2.253533,0,0,1.808471,0.573233,0,0,0
ENSMUST00000129383,1.389421,1.547838,1.869907,1.727856,1.49847,2.775779,2.33902,0,0.98316
ENSMUST00000206028,0.28787,0.223915,2.693954,2.02232,2.245158,0.998443,1.023417,0.686799,0.148599
ENSMUST00000127761,0.226003,0.426492,0.532985,0.705034,0.750604,1.206549,0.5728,0.177299,0.43636
ENSMUST00000206906,0.055654,0,0,0,0,0,0.348721,0,0
ENSMUST00000145783,2.012137,2.7089,2.238815,0.666062,5.052271,8.014332,8.672982,0.628736,1.104226
ENSMUST00000206011,0.62441,0.083863,0.500842,0,0.397943,0,0.428382,0,0
ENSMUST00000117419,9.406998,11.528383,14.199894,12.897411,9.20685,14.56397,5.479509,2.312633,2.151186
ENSMUST00000205295,0,0.050156,0,0,0.04527,0,0,0,0
ENSMUST00000151121,4.793884,1.982408,0.654078,0,0,4.284756,0,0,3.709822
ENSMUST00000144714,1.34984,2.35902,1.077221,1.238288,3.629286,8.849612,8.193749,0.509028,0.745466
ENSMUST00000132751,2.019241,0,0.448465,0,0.301692,2.657852,0,1.904767,1.025239
ENSMUST00000129928,1.532918,3.316139,1.335361,0.966911,2.328134,6.641166,6.527402,0.159219,1.804602
ENSMUST00000126484,0.589169,0.203537,0.115059,0.272606,0.269702,0.457342,0.388115,0.606566,0.035234
ENSMUST00000126918,1.136654,0.42973,0,0.206721,0.232216,0.392939,1.156747,0,0.309583
ENSMUST00000132786,10.226363,17.921778,22.122568,20.7717,36.269032,24.235688,25.387246,9.205301,3.704471
ENSMUST00000206705,0,0,0,0,0.027739,0,0,0,0.230567
ENSMUST00000206318,0,0,0,0,0,0,0,0,0
ENSMUST00000076961,25.103651,24.028049,29.443501,21.721912,26.400359,18.839085,21.169717,28.859655,17.426144
ENSMUST00000206222,0.820567,0.547658,0,0,0.903344,0.367094,1.578271,0,0
ENSMUST00000206868,32.82787,41.332966,75.880877,51.52601,45.840239,47.350846,36.920736,32.264934,41.238623
ENSMUST00000205871,0.086458,0.46889,0.360752,0,0.704755,0.533085,0.542764,0,0.363133
ENSMUST00000206941,11.011793,12.268817,5.206617,11.157906,0,11.595073,6.756542,15.712092,10.574997
ENSMUST00000183435,0,10.436641,0,0,0,0,0,0,2.066161
ENSMUST00000205771,1.851993,3.070858,6.642511,2.318381,2.081093,6.732986,9.376656,0,0.760123
ENSMUST00000102858,0.547239,0.024342,0,0.355069,0.516094,0.530401,0.017831,0.507466,0.433085
ENSMUST00000080882,31.511807,25.084772,14.823834,10.005734,13.475343,15.595495,14.658474,11.397862,61.951483
ENSMUST00000196684,2.975742,2.202927,0,1.038103,0,1.517957,0.730069,0.56698,2.894969
ENSMUST00000184595,31.109174,0,0,0,0,0,0,0,0
ENSMUST00000146595,0.452629,0.471522,0.210078,0.136317,0.323924,0.269005,0.278094,0.283522,0.650723
ENSMUST00000125444,0,0,3.276176,0,0,1.063249,0,0,0
ENSMUST00000205328,0.967513,0.227875,0.501913,0,0,0,0.723423,0,0
ENSMUST00000003468,1.278808,1.588959,0.504452,0.650729,1.454298,0.632369,0.724539,0.490458,3.650233
ENSMUST00000206134,0.430421,0.402888,0.239231,0,0,0.46061,0.04421,0.057779,0.989136
ENSMUST00000206132,0.610002,0.756005,0.576664,0.623382,0.257873,0.312016,0.532148,0.610202,1.477749
ENSMUST00000205661,1.223096,0.811676,0.15189,0,0.927283,1.0363,0.248903,1.038407,3.807758
ENSMUST00000206095,0.227632,0.169509,0,0,0.051153,0,0,0,0.588954
ENSMUST00000205993,0.613492,0,0,0.753573,0.419356,0,0,0,0
ENSMUST00000206733,0.39059,0.462734,0.31164,0,1.118889,0,0.215645,0,2.497864
ENSMUST00000206530,0.361022,0.36857,0,0,0.035165,0,0.09782,0,0.01456
ENSMUST00000179556,0.496188,0.197865,0.196873,0.202632,0.304798,0.467849,0.402245,0.546319,0.241733
ENSMUST00000053410,1.882635,2.56732,1.840981,1.876018,3.293179,2.92737,3.775437,1.642173,2.333261
ENSMUST00000108415,0.544763,0.645002,0,0.537875,0,1.201297,0.215636,0,0
ENSMUST00000175774,0.794571,1.23198,2.291408,2.079847,2.172107,2.821709,1.365068,1.148952,1.432603
ENSMUST00000098679,0.190392,0.266616,0.181205,0.04866,0.126275,0.433949,0.165959,0,0.095694
ENSMUST00000108418,0.047338,0.186147,0.193603,0.520824,0.418394,0,0.306641,0.017703,0
ENSMUST00000108416,0.140289,0,0.277557,0,0,0,0,0,0
ENSMUST00000108417,0,0,0,0,0.318725,0,0.292059,0.121737,0
ENSMUST00000108413,0,0,0,0,0,0,0.05015,0,0
ENSMUST00000176408,0.084167,0.110426,0.008834,0,0.02052,0.131459,0,0.026342,0.047997
ENSMUST00000184150,0,0,0,0,0,0,0,0,0
ENSMUST00000147146,0.126869,0,0.367429,0,0.178433,0.460565,0.132458,0.129339,0.136307
ENSMUST00000175754,0.504588,0,0,0,0.137893,0.166827,0,0,0.337242
ENSMUST00000098678,0,0.344219,0.012327,0.069887,0.198941,0.119516,0,0,0.006416
ENSMUST00000186424,0.53358,0,0,0,0,0,0,0,0.021777
ENSMUST00000206750,2.144813,2.195718,1.588653,1.645999,2.274356,3.239654,3.767533,2.215862,1.479621
ENSMUST00000058702,5.81076,6.288414,4.425077,4.910956,7.650461,4.781999,7.96622,6.335574,2.229211
ENSMUST00000205271,0,0,0,0,0,0.620018,0.062113,0.59682,0
ENSMUST00000206498,0.301632,0.897684,0.31994,0.065523,0.554548,0.69943,0.812143,0.243954,0.409445
ENSMUST00000184632,0,0,0,0,0,0,0,0,0
ENSMUST00000206788,0,0,0,0,0,0.072071,0,0,0.06697
ENSMUST00000055604,0.8553,0.903291,0.400388,0.449481,0.420835,1.055708,1.55797,1.207434,1.139487
ENSMUST00000071739,19.11212,20.761724,19.923956,19.565127,22.639609,22.167838,24.658849,19.524716,15.326403
ENSMUST00000108411,0,0,0,0,0,0,0,0,0
ENSMUST00000169914,0,0,0,0,0,0,0.529533,0,0
ENSMUST00000190693,2.41523,2.432174,3.104513,3.326802,2.557783,3.169375,2.982546,2.250324,1.075779
ENSMUST00000206654,0,2.384956,0.906003,0.149544,0.547453,1.069847,3.326433,0,1.114753
ENSMUST00000045847,2.893248,3.048787,2.511976,3.176499,3.630796,4.477151,5.04046,3.983492,2.279563
ENSMUST00000116343,2.144364,1.251662,0,0.515826,0,2.791223,2.931979,2.233802,2.046781
ENSMUST00000169266,2.513799,1.641198,0.925128,0.505435,0.979077,2.462787,2.4436,2.531533,2.681777
ENSMUST00000169392,0.500199,0.588994,0.315478,0,0.044653,0.849588,0.926784,0.995433,0.987903
ENSMUST00000169743,0,0.572541,0.634707,0,0,0.552705,0,0,0
ENSMUST00000164440,0,0,0,0,0,0,0,0,0
ENSMUST00000163320,2.015554,1.541045,1.243303,1.456024,2.085334,2.250161,4.117158,0.757237,0.91172
ENSMUST00000005578,0,0,0,0,0,0,0,0,0
ENSMUST00000165239,0.259136,0,0,0,0,1.711814,0,2.184646,1.947937
ENSMUST00000163819,1.595762,0.926183,0,1.061381,1.641996,3.426381,2.152431,1.084196,0.845156
ENSMUST00000168956,1.584994,3.960665,0.315507,0,0.878377,3.311879,4.420696,4.919415,2.008678
ENSMUST00000167379,7.491491,10.588206,6.498998,10.233624,12.170964,13.453191,13.862733,9.196174,3.232812
ENSMUST00000165742,3.533296,3.369451,6.002951,3.208437,7.051997,9.173766,17.43773,10.922526,0.340867
ENSMUST00000164820,19.446321,33.741844,15.36088,22.049938,24.704941,28.456967,28.785394,28.799725,12.725817
ENSMUST00000170500,0.502118,3.257215,1.32515,2.963888,2.920745,5.758837,7.084377,1.818774,0.176951
ENSMUST00000167162,9.441705,8.401041,12.383371,14.147896,9.972398,15.855303,14.455994,12.216274,5.977958
ENSMUST00000163901,9.670359,22.082136,35.54229,31.902063,44.156034,19.563244,33.442716,6.582216,4.19847
ENSMUST00000140093,0.631389,0.679891,1.341367,0.037015,3.513089,2.716325,2.73405,0.293234,0.148075
ENSMUST00000108410,37.448425,35.834744,36.066319,63.354338,42.472714,46.250102,40.435855,45.136144,26.023322
ENSMUST00000005583,4.662169,8.543786,15.714928,5.094855,11.210733,0,8.799611,5.342732,5.923658
ENSMUST00000148150,0.56523,1.254645,0.889251,2.282067,1.001594,0,0.682996,1.825286,0.858863
ENSMUST00000155118,9.218585,3.720175,3.782683,1.91879,2.633979,13.014234,6.143134,13.707057,5.789169
ENSMUST00000148828,0.696287,0.906694,1.575791,0.018778,1.072502,3.14742,2.29378,0.019629,0.198539
ENSMUST00000149634,0,1.140632,0.538796,0,0,2.00884,3.066939,0,0.130649
ENSMUST00000080288,0.127338,0,0.009787,0,0,0,0,0,0
ENSMUST00000140016,0,0,0,0.25073,0.476014,0,0,0,0
ENSMUST00000119703,0.14128,0.357181,0,0.510893,0.068864,0.315035,0.341651,0.31007,0.817832
ENSMUST00000108409,0.850036,0.721201,0.289104,0,0.130871,0.20746,0.09173,0.253255,1.447285
ENSMUST00000205639,0.074728,0,0,0.043661,0.183866,0,0.046795,0,0.006113
ENSMUST00000128119,1.977229,1.636536,0.590784,0.683723,0.718859,1.547839,2.125264,1.5035,2.596455
ENSMUST00000153077,1.660769,1.525275,1.855229,1.497868,3.244301,1.88019,1.922447,0.966846,1.353812
ENSMUST00000167591,0,0,0.11259,0,0.031762,0,0,0,0
ENSMUST00000076276,0,0,0,0,0,0.051812,0,0,0
ENSMUST00000206436,0.025941,0.032818,0.012503,0.234848,0.071928,0.191785,0.198421,0.195372,0.357338
ENSMUST00000205787,0.419258,0.313926,0.017183,0.209257,0.715013,0.415156,0.405475,0.03823,0.132384
ENSMUST00000003207,2.130288,1.551903,0.978235,0.900893,1.564304,2.719091,2.997093,2.440559,1.004688
ENSMUST00000054301,10.763856,13.066279,12.643823,10.925973,17.034709,13.80756,18.049856,12.865849,4.843249
ENSMUST00000206861,0.500345,0.225057,0.410707,0.37565,0.48894,2.096273,0.233515,0.281972,0.622636
ENSMUST00000149349,0.053959,0,0,0.007621,0,0,0,0,0.380806
ENSMUST00000205923,1.496891,1.857441,1.603038,0,0.230047,3.60582,3.660748,1.002024,2.565737
ENSMUST00000206588,3.435284,14.240654,9.872528,16.881699,14.313471,15.611414,11.349799,9.808726,2.548657
ENSMUST00000066316,0.906958,1.037951,1.43462,0.314786,0,0,0.368262,1.071017,0
ENSMUST00000205698,0.728772,0.492095,2.276489,0.174676,0,1.905881,0,0,3.800158
ENSMUST00000206300,0.435806,0.124679,0.240696,0,0,0.033334,0.285982,0,0.241273
ENSMUST00000105177,0,0.065461,0.162955,0,0,0,0.074897,0,0
ENSMUST00000074040,0,0,0,0,0,0,0,0,0
ENSMUST00000200880,0.091167,0.060802,0.638867,0,0,0.192117,0.057074,0,0.382095
ENSMUST00000206270,0,0,0,0,0.090809,0,0.263832,0.301207,0.544755
ENSMUST00000206478,0.239246,0.179987,0.061447,0.130815,0,0.020779,0.240709,0.168779,0.236435
ENSMUST00000117570,0,0,0.01356,0.104048,0,0,0.184547,0,0.198581
ENSMUST00000098666,1.44426,2.340806,3.491805,1.212892,3.146124,2.418254,1.605028,0.345667,0.802802
ENSMUST00000098669,0,0,0,0.225064,0,0,0,0.136106,0.37786
ENSMUST00000098668,0,0.48375,0.451105,0,0,0.210572,0,0,0
ENSMUST00000206717,0.151797,0.119687,0.17205,0.087212,0.069414,0.431103,0.249841,0.005779,0.043317
ENSMUST00000205308,0,0,0,0,0,0,0,0,0
ENSMUST00000206583,0,0,0,0,0,0,0,0.098707,0.014873
ENSMUST00000206676,0,0,0,0,0,0,0,0,0
ENSMUST00000206687,0,0,0,0,0,0,0,0,0
ENSMUST00000206171,0,0,0.033403,0,0.366143,0,0.024307,0.061091,0
ENSMUST00000206483,0.58376,0,0,0,0,0.294637,0,0,0.629892
ENSMUST00000206981,0,0.016974,0,0,0.044636,0,0,0,0
ENSMUST00000064862,0,0.221522,0,0.006055,0.150896,0,0,0.006799,0.093529
ENSMUST00000066503,0,0,0,0,0,0.208932,0,0,0
ENSMUST00000044547,0.197195,0.062538,0,0,0,0,0.059664,0,0
ENSMUST00000145681,0.214743,0,0,0,0,0,0,0,0
ENSMUST00000206036,0,0,0,0,0,0,0,0,0
ENSMUST00000205635,0,0,0,0,0,0,0,0,0
ENSMUST00000205476,0,0,0,0,0,0,0,0,0
ENSMUST00000206649,0,0,0,0,0,0,0.089485,0,0
ENSMUST00000098663,0,0,0,0,0.154702,0,0,0,0
ENSMUST00000077338,3.895614,6.876381,5.196811,6.202504,10.467857,8.831997,7.747694,5.530944,4.805348
ENSMUST00000205593,0.21792,0.92715,0.045227,0.577047,0.699112,2.598217,0.526367,0.23826,0.081348
ENSMUST00000085953,1.022417,0,1.345057,0.492053,0.401069,0.183526,1.123094,0.59492,0.964653
ENSMUST00000130897,0.288704,0.398322,0.457538,1.230496,1.225298,3.83401,3.014045,0.09045,0.483169
ENSMUST00000126925,0.879451,0,1.342155,0,0,2.561382,2.963041,0,0.031555
ENSMUST00000147472,3.966139,8.186237,5.687038,1.973632,6.534149,2.938509,7.607154,0,9.622814
ENSMUST00000205281,0,0,0,0,0,0.408349,0.045159,0.018776,0
ENSMUST00000206940,0.154681,0.173376,0.133104,0.120051,0.093808,0.097232,0.229836,0.084397,0.101334
ENSMUST00000076034,0,0,0,0,0,0,0,0,0
ENSMUST00000206824,0.016346,0,0.04975,0.103692,0,0.458205,0.016408,0.034203,0.007011
ENSMUST00000205808,4.447915,3.423834,4.189441,7.492428,6.272605,3.701089,5.12042,2.16144,0
ENSMUST00000071329,6.160047,5.765886,5.534717,5.531263,5.743733,10.964609,8.426461,13.260416,8.268253
ENSMUST00000079634,15.413912,20.625415,21.571503,25.896135,23.679098,21.346802,24.623866,34.559043,16.38541
ENSMUST00000206561,0.200093,0.101971,0,0,0.111458,0.177628,0.19436,0.026114,0.012629
ENSMUST00000205966,1.788981,0,1.219003,0.311502,1.189282,1.74201,3.787286,2.1421,0
ENSMUST00000205275,0.311365,0.388934,0.484896,0.379548,0.659857,1.092751,1.110432,0.212954,0.297972
ENSMUST00000205743,0.323334,0,0,0.085195,0,0.487227,0.117079,0.045749,0.736698
ENSMUST00000205614,0,0,0.645899,0,0.441617,1.600733,0.325917,0,0
ENSMUST00000079439,0.348277,0.634037,0.097346,0,0,0.333083,0.051807,0,0.391361
ENSMUST00000150883,2.75532,2.155386,2.975906,1.32591,1.574706,1.582803,0.338201,0,4.616671
ENSMUST00000108404,0,0,0.883162,0,0,0,0.824595,0,0
ENSMUST00000108405,0,0,0,0,0,0,0,0,0
ENSMUST00000150306,0.374326,0,0.07348,0.037452,0.625305,0.299261,0.172635,0.069299,1.472182
ENSMUST00000126983,0.349437,0.268215,0.317939,0.130469,0.36488,0.23,0.246427,0.176563,0.134296
ENSMUST00000205658,7.35016,7.237784,10.187638,11.852201,9.89961,12.522944,9.380539,13.440968,9.299483
ENSMUST00000205325,0.427861,1.181902,0.347531,0.321321,1.469395,0.994346,1.29478,0.044354,1.14525
ENSMUST00000206913,0,2.458534,0,1.212287,5.583871,0,1.434917,0,0
ENSMUST00000108403,2.332841,1.981149,0.05631,0,2.55761,0.949746,1.166748,1.370399,0.110548
ENSMUST00000002678,26.702307,28.607755,21.541014,36.179296,33.481235,38.911421,40.050701,40.723999,17.595988
ENSMUST00000206584,0.993726,7.367041,11.476317,3.974497,7.624924,19.838687,13.691714,0,0.740631
ENSMUST00000206348,0.392501,0.565199,0.587015,0.671873,0.982517,1.52363,1.595299,0.403518,0.224447
ENSMUST00000169009,0.485751,0,0.66942,0,3.436366,0.993122,2.805966,0,0
ENSMUST00000171757,13.574697,11.811143,6.449452,12.690876,13.83114,22.96449,22.721666,12.038172,4.885873
ENSMUST00000002683,8.002514,9.379006,6.558196,8.292922,10.224998,10.893504,12.502424,8.927306,6.259635
ENSMUST00000134201,0,2.469962,0,0.102506,0.54303,3.424702,4.82632,2.965714,0.23274
ENSMUST00000154143,0,0.466467,0.115145,0.730331,0.630588,0.406834,0.405801,0.506064,0.29775
ENSMUST00000125699,0.534216,0.468377,0.768665,0.371364,0.327209,1.032833,1.204403,1.867181,1.098867
ENSMUST00000129519,0.303256,0.470437,0.332501,0.617728,2.441832,1.85724,4.004161,0.129885,0.764196
ENSMUST00000156365,1.221764,2.734144,0,0,0.548822,2.733747,1.900261,0.497216,0.104458
ENSMUST00000137046,0.395801,0,0,0.587025,0.836665,0,0,0,0
ENSMUST00000129429,0.494728,0.635098,1.465077,0.171141,0.735108,2.42974,2.232108,1.009931,0.280125
ENSMUST00000140847,0,0,0,0,0,1.232405,1.908678,0,0
ENSMUST00000206832,15.200053,14.781715,13.985212,17.006246,17.986333,17.647835,20.889136,13.50379,12.272824
ENSMUST00000043765,16.018799,17.748804,9.969847,11.754183,12.087145,20.538544,19.534834,28.523308,10.159656
ENSMUST00000108401,0.261926,0.547582,0,0.27215,0,0.570423,0.815568,0.497914,0.337422
ENSMUST00000206260,0.267473,0.254534,0.200032,0.437436,0.1868,0.493106,0.46684,0.007108,0.781422
ENSMUST00000206041,0.214369,0.148318,0.467874,0.185646,0.287899,0.378732,0.415804,0.071773,0.343492
ENSMUST00000002677,0.829899,1.422036,1.87838,1.241986,1.713003,1.427202,3.963814,0.334914,1.506766
ENSMUST00000085948,0.693783,0,0,0,0,0,0.169935,0,0
ENSMUST00000124442,3.086477,1.898297,3.026008,1.507576,0,1.292846,4.32114,1.062822,1.666905
ENSMUST00000137211,0,0,0,0,0,0,0,0,0
ENSMUST00000132989,0,0,0.057384,0,0,0,0.095576,0,0.009167
ENSMUST00000132038,0,0,0,0,0,0.705416,0,1.130981,0
ENSMUST00000147680,0.512281,0,0,0,0,1.735894,0,0,0
ENSMUST00000137383,0,0,0,0,0,0,0,1.597342,0
ENSMUST00000205306,0,0,0,0,0,0,0,0.038804,0
ENSMUST00000043314,0.589706,1.152251,0.843625,0.677876,0.534362,0.906553,3.531907,0.967649,0.500296
ENSMUST00000108395,0,0,0,0,0,0,0,0,0.00683
ENSMUST00000152560,0,0.054879,0.023974,0,0.06011,0.054693,0.690766,0,0.018156
ENSMUST00000156714,0.235982,0.327077,0.04326,0,0.762736,0.46432,0,0.946877,0.830848
ENSMUST00000206602,0,0.745474,0,0,0,0.802994,1.072811,0,0
ENSMUST00000181552,0.099471,0.090239,0.046323,0.087864,0.051811,0.209645,0.192174,0.033161,0.065639
ENSMUST00000165488,3.47463,0,31.37209,11.907593,34.610201,3.823585,3.69767,25.146327,2.199493
ENSMUST00000103246,0,0,0,0,0,0,0,0,0
ENSMUST00000206564,0,0,0,0,0,0,0,0,0
ENSMUST00000175258,0,0,0,0,0,0,0,0,0
ENSMUST00000206585,0,0,0,0,0,0,0,0,0
ENSMUST00000163316,0,0,0,0.640874,0,0,0,0,0
ENSMUST00000072438,0,0,0,0,0,0,0,0,0
ENSMUST00000005477,0,0,0,0,0,0,0,0,0
ENSMUST00000144140,0,0,0,0,0,0,0,0,0
ENSMUST00000205585,0,0,0,0,0,0,0,0,0
ENSMUST00000206852,0,0,0,0,0,0,0,0,0
ENSMUST00000205582,0,0,0,0,0,0,0,0,0
ENSMUST00000206555,0,0.069629,0.046161,0,0,0,0.089001,0,0.107376
ENSMUST00000005669,0,0,0,0,0,0,0,0,0
ENSMUST00000181188,0,0,0,0,0,0,0,0,0
ENSMUST00000206876,0,0,0,0,0,0,0,0,0
ENSMUST00000206238,0,0,0,0,0,0,0,0,0
ENSMUST00000082214,0,0,0,0.099538,0,0,0,0,0
ENSMUST00000174341,0,0,0,0,0,0,0,0,0
ENSMUST00000174052,0,0,0,0,0,0,0,0,0
ENSMUST00000227230,0,0,0,0,0,0,0.025601,0.032773,0.055928
ENSMUST00000227232,0,0,0,0,0,0,0,0,0
ENSMUST00000227534,0,0,0,0,0,0,0,0,0
ENSMUST00000227790,0.25437,0.23293,0.187271,0.18165,0.126633,0.157789,0.584008,0.075836,0.267482
ENSMUST00000228145,0,0,0,0,0,0,0,0,0
ENSMUST00000228369,0,0,0,0,0,0,0,0,0
ENSMUST00000057123,0,0,0,0,0,0,0,0,0
ENSMUST00000207011,0,0,0,0,0,0,0,0,0
ENSMUST00000206226,0,0,0,0,0,0,0.029818,0,0
ENSMUST00000098657,0,0,0,0,0,0,0.081175,0,0
ENSMUST00000041845,0,0,0,0,0.018009,0,0.024822,0,0.085423
ENSMUST00000085944,0,0,0,0,0,0,0,0,0
ENSMUST00000160514,0,0,0,0,0,0,0,0,0
ENSMUST00000160948,0,0,0,0,0,0,0,0,0
ENSMUST00000160277,0,0.122827,0.008266,0,0.011382,0,0.010548,0,0.090892
ENSMUST00000068767,0.005012,0.060394,0.048307,0,0,0,0,0,0
ENSMUST00000119386,0,0,0,0,0,0,0,0,0
ENSMUST00000146534,0,0,0,0,0,0,0,0,0
ENSMUST00000146907,0,0,0,0,0,0,0,0,0
ENSMUST00000180343,0,0,0,0,0,0,0,0,0
ENSMUST00000108387,0,0,0,0,0,0,0,0,0
ENSMUST00000071780,0,0,0,0,0,0,0,0,0
ENSMUST00000153452,0,0,0,0,0,0,0,0,0
ENSMUST00000143149,0,0,0,0,0,0,0,0,0
ENSMUST00000122040,0,0,0,0,0,0,0,0,0
ENSMUST00000117252,0,0,0,0.029116,0.032153,0.070243,0,0.092696,0
ENSMUST00000226694,0,0,0,0,0,0,0,0,0
ENSMUST00000227264,0,0,0,0,0,0,0,0,0
ENSMUST00000227411,0.059105,0.115669,0.041038,0.096124,0.048007,0.036573,0.04121,0,0.22748
ENSMUST00000227461,0,0,0,0,0,0,0,0,0
ENSMUST00000227479,0,0,0,0,0,0,0,0,0
ENSMUST00000227695,0,0,0,0,0,0,0,0,0
ENSMUST00000228004,0,0,0,0,0,0,0,0,0
ENSMUST00000228133,0,0,0,0,0,0,0,0,0
ENSMUST00000228367,0,0,0,0,0,0,0,0,0
ENSMUST00000228467,0,0,0,0,0,0,0,0,0
ENSMUST00000228633,0,0,0,0,0,0,0,0,0
ENSMUST00000228676,0,0,0,0,0,0,0,0,0
ENSMUST00000171039,0,0,0,0,0,0.091958,0,0,0
ENSMUST00000077356,0,0,0,0,0,0,0,0,0
ENSMUST00000206831,0,0,0,0,0,0,0,0,0
ENSMUST00000077855,0,0.039832,0,0,0,0,0,0,0
ENSMUST00000132315,0.040102,0.07463,0,0.090521,0,0.019946,0,0,0
ENSMUST00000138018,0,0,0,0,0,0,0,0,0
ENSMUST00000040944,0,0,0,0,0,0,0,0,0
ENSMUST00000205273,0,0,0,0,0,0,0,0,0
ENSMUST00000005685,0,0,0,0,0,0,0.008763,0,0
ENSMUST00000168869,0,0,0,0,0,0,0,0,0
ENSMUST00000165641,0,0,0.128646,0,0,0,0,0,0
ENSMUST00000169007,0,0,0,0,0,0.067452,0,0,0
ENSMUST00000170631,0,0,0,0,0,0,0,0,0
ENSMUST00000206638,0,0,0,0,0,0,0,0,0
ENSMUST00000206607,0,0,0,0,0,0,0,0,0
ENSMUST00000206957,0,0,0,0,0,0,0,0,0
ENSMUST00000170227,0,0,0,0,0,0,0,0,0
ENSMUST00000207016,0,0,0,0,0,0,0,0,0
ENSMUST00000075552,0,0,0,0,0,0,0,0,0.256012
ENSMUST00000206897,0,0,0,0,0,0,0,0,0
ENSMUST00000206269,0,0,0,0,0,0,0,0,0
ENSMUST00000003100,0,0.055631,0.062795,0,0.009839,0.019759,0.017628,0.028862,0
ENSMUST00000133841,0,0,0.151623,0,0,0,0,0,0.167049
ENSMUST00000206552,0,0,0,0,0,0,0,0,0
ENSMUST00000153562,0.208181,0.098741,0,0.016658,0,0.168642,0.17639,0.02588,0.026098
ENSMUST00000206894,1.491016,0,0,0,0,0,0,1.198978,0.269926
ENSMUST00000164093,0,0,0,0,0,0.170112,0,0,0
ENSMUST00000108385,0.177781,0.260711,0.143087,0.103877,0.120884,0,0.476289,0,0.029365
ENSMUST00000080058,9.315043,10.184967,8.20551,8.647581,11.28984,11.667877,11.808257,8.077537,5.780654
ENSMUST00000152021,0.491197,2.776206,1.215016,0.703401,1.544508,2.108012,2.761743,0,0.301283
ENSMUST00000108382,0,0,0.20441,0.236838,0,0.120217,0.065318,0.184826,0.237477
ENSMUST00000134906,0.551043,0,0.074883,0.280501,0,0.561707,0.32947,0.529177,0.01942
ENSMUST00000093040,17.611245,25.173915,24.734623,29.902592,27.353411,25.718833,27.957548,25.624922,17.895847
ENSMUST00000153511,0,0,0,0,0,0,0,0,0
ENSMUST00000134462,0.894979,0.392926,3.571991,1.529804,5.209865,3.768699,6.611562,1.611634,0.444371
ENSMUST00000154724,0,0,0,0,0,0,0.086127,0,0.008639
ENSMUST00000152753,0.489809,0.35542,1.156323,0.347689,1.399008,0.720933,0.631848,0.038188,0.056688
ENSMUST00000131278,2.221349,2.16132,0.385395,2.189972,0.110776,6.54503,2.920513,0,1.414148
ENSMUST00000131420,38.300764,25.169526,32.389004,60.260219,69.508896,56.791518,54.677289,17.685155,0
ENSMUST00000128409,2.141804,0,1.147783,2.091786,0.813915,0,1.200178,0,0
ENSMUST00000141906,0,2.723624,0,0,0,1.327909,3.736506,0,0
ENSMUST00000175607,0,0,0,0,0,0,0,0,0
ENSMUST00000071986,0,0,0.068784,0,0,0,0,0.459324,0
ENSMUST00000127491,0,0,0,0,0,0.226467,0,0,0
ENSMUST00000121848,0,0,0,0,0,0,0,0,0
ENSMUST00000205990,0,0,0,0,0,0,0,0,0
ENSMUST00000148491,15.923589,30.881751,32.869355,43.93934,29.821085,24.503316,23.882081,28.508994,10.88179
ENSMUST00000163311,0,0,0,0,0,0,0,0,0
ENSMUST00000122202,4.250772,5.310898,5.406058,6.510598,6.140934,5.785943,9.099252,9.487486,6.36201
ENSMUST00000080356,8.874137,8.249192,8.609288,10.481972,10.355853,11.428911,12.789272,12.886556,6.385961
ENSMUST00000126211,6.332608,4.962706,4.396656,4.660036,3.426106,3.956215,3.609186,0,4.131766
ENSMUST00000141378,0,2.260493,0,0,0.123889,1.927424,0.292882,0,0
ENSMUST00000206439,0.118252,0.056778,0.038594,0.05548,0.119176,0.391637,0.443949,0.068374,0.469691
ENSMUST00000179391,0,0,0,0,0,0.272326,0,0.421463,0
ENSMUST00000108379,0.649535,0.675947,0.424412,0.936693,1.051739,1.147785,1.183362,0.468144,0.846161
ENSMUST00000155931,0.358943,0.689613,0,0.220209,0.161422,1.359966,1.226865,2.045361,0.468339
ENSMUST00000123108,1.073124,0.623508,2.012997,1.163334,1.970793,0.891868,2.578658,1.741547,0.447833
